,MKT,Rf
2000-03-21,0.022028932,0.000220499
2000-03-22,-0.016783201,0.000220499
2000-03-23,0.024918743,0.000220499
2000-03-24,-0.002845126,0.000220499
2000-03-27,0.005165161,0.000220499
2000-03-28,0.019320311,0.000220499
2000-03-29,-0.020429054,0.000220246
2000-03-30,-0.032597337,0.000220246
2000-03-31,-0.016842056,0.000219994
2000-04-03,-0.019233496,0.000219994
2000-04-04,-0.031090392,0.000220246
2000-04-06,0.041064213,0.000220246
2000-04-07,0.039157849,0.000219741
2000-04-10,-0.017375915,0.000219741
2000-04-11,-0.021098181,0.000219741
2000-04-12,-0.043153606,0.000220752
2000-04-14,-0.116333079,0.000221258
2000-04-17,0.055926072,0.000222016
2000-04-18,0.010410812,0.000221005
2000-04-19,0.00817132,0.000220752
2000-04-20,0.007763547,0.000220246
2000-04-21,-0.025522707,0.000220246
2000-04-24,-0.013884802,0.000219994
2000-04-25,-0.032514921,0.000219994
2000-04-26,-0.029667849,0.000220246
2000-04-27,0.048145419,0.000220246
2000-04-28,0.037497071,0.000219741
2000-05-02,0.000225887,0.000219488
2000-05-03,-0.001952814,0.000219235
2000-05-04,0.025223283,0.000218982
2000-05-08,-0.012191005,0.000218982
2000-05-09,-0.001761188,0.000218982
2000-05-10,-0.025292623,0.000219235
2000-05-12,-0.015709847,0.000219488
2000-05-15,0.024839777,0.000219488
2000-05-16,-0.026232977,0.000219488
2000-05-17,-0.019568745,0.000219488
2000-05-18,0.024868504,0.000219488
2000-05-19,-0.05347074,0.000221005
2000-05-22,-0.017133934,0.000221005
2000-05-23,-0.007076027,0.000222269
2000-05-24,0.036417512,0.000222016
2000-05-25,-0.061284005,0.000221511
2000-05-26,-0.001111686,0.000221511
2000-05-29,0.053862455,0.000221511
2000-05-30,0.05876226,0.000220752
2000-05-31,0.009031535,0.000220499
2000-06-01,0.030061341,0.000219994
2000-06-02,0.044065257,0.000219488
2000-06-05,0.035670666,0.000218729
2000-06-07,-0.027269191,0.000218476
2000-06-08,0.045356264,0.000218476
2000-06-09,0.011250598,0.000218476
2000-06-12,-0.048899871,0.000218476
2000-06-13,0.018422525,0.000218729
2000-06-14,-0.058979335,0.000218729
2000-06-15,-0.015448473,0.000218476
2000-06-16,-0.00482188,0.000218476
2000-06-19,0.03963568,0.000218476
2000-06-20,-0.004393114,0.000218476
2000-06-21,0.000473224,0.000218223
2000-06-22,-0.004218654,0.00021797
2000-06-23,0.016188667,0.00021721
2000-06-26,0.023144463,0.00021721
2000-06-27,0.010940027,0.000216957
2000-06-28,0.000207639,0.000216957
2000-06-29,0.002833069,0.000215944
2000-06-30,0.01703563,0.000214678
2000-07-03,-0.019971025,0.000207066
2000-07-04,0.014501607,0.000207574
2000-07-05,0.008706647,0.000206303
2000-07-06,0.004906701,0.000205795
2000-07-07,0.011559389,0.000202997
2000-07-10,-0.017158561,0.000203506
2000-07-11,0.003465335,0.000203506
2000-07-12,0.00713299,0.000203506
2000-07-13,-0.021046409,0.000203252
2000-07-14,-0.018865874,0.00020147
2000-07-18,-0.018502333,0.000198668
2000-07-19,-0.023077888,0.000195863
2000-07-20,0.005340865,0.000196884
2000-07-21,-0.057683958,0.000196118
2000-07-24,-0.000338804,0.000195863
2000-07-25,0.008405184,0.000196884
2000-07-26,-0.021725102,0.000196629
2000-07-27,-0.048139292,0.000195863
2000-07-28,0.019230492,0.000194587
2000-07-31,0.02993045,0.000194587
2000-08-01,0.001691652,0.000194077
2000-08-02,-0.008581275,0.000191778
2000-08-03,-0.016729448,0.000190756
2000-08-04,-0.048464789,0.000190756
2000-08-07,-0.014076585,0.000190756
2000-08-08,0.066283329,0.000189478
2000-08-09,0.026822297,0.000189222
2000-08-10,-0.009694493,0.000187943
2000-08-11,0.015286413,0.000188711
2000-08-14,0.024398227,0.000189222
2000-08-16,-0.01018452,0.000190756
2000-08-17,-0.020403771,0.000190756
2000-08-18,-0.007881151,0.000192545
2000-08-21,0.022184395,0.000192545
2000-08-22,-0.025480294,0.000192545
2000-08-23,-0.001292044,0.000192034
2000-08-24,0.01521854,0.0001928
2000-08-25,0.002754179,0.0001928
2000-08-28,-0.000341619,0.000193056
2000-08-29,-0.017264476,0.0001928
2000-08-30,-0.042159876,0.000191778
2000-08-31,0.005184282,0.000193056
2000-09-01,-0.015732675,0.000192545
2000-09-04,-0.003023631,0.000191523
2000-09-05,-0.003754196,0.000191267
2000-09-06,-0.030028521,0.000190245
2000-09-07,-0.004098298,0.000190245
2000-09-08,-0.005415494,0.000189989
2000-09-14,-0.033746578,0.000191267
2000-09-15,-0.08061127,0.000191778
2000-09-18,-0.011063786,0.000195098
2000-09-19,0.061120157,0.000194587
2000-09-20,-0.016647967,0.000194587
2000-09-21,-0.071712613,0.000194843
2000-09-22,0.056719385,0.000195863
2000-09-25,0.005080136,0.000195353
2000-09-26,0.019928523,0.000195098
2000-09-27,0.010912549,0.000194332
2000-09-28,0.012164727,0.000193566
2000-09-29,-0.039137667,0.000193056
2000-10-02,0.015613862,0.000192545
2000-10-04,0.013986832,0.000192289
2000-10-05,0.003394914,0.000191778
2000-10-06,-0.032306808,0.000190501
2000-10-09,-0.00142571,0.000189989
2000-10-10,-0.052962573,0.000189989
2000-10-11,-0.040328081,0.000190245
2000-10-12,-0.018907445,0.000190245
2000-10-13,0.048608464,0.000191012
2000-10-16,-0.067714961,0.000190245
2000-10-17,0.002573852,0.000189734
2000-10-18,0.001692047,0.000189478
2000-10-19,0.060053588,0.000188711
2000-10-20,-0.032236203,0.000188199
2000-10-23,0.031568787,0.000187943
2000-10-24,-0.004990368,0.000187687
2000-10-25,-0.034407095,0.000187431
2000-10-26,-0.015906964,0.000186664
2000-10-27,-0.020588349,0.000185639
2000-10-30,0.019317259,0.000185895
2000-10-31,0.066630384,0.000186919
2000-11-01,0.017020191,0.000186664
2000-11-02,0.004139043,0.000186664
2000-11-03,-0.006691529,0.000186919
2000-11-06,-0.005946179,0.000187175
2000-11-07,0.008566007,0.000187175
2000-11-08,0.004604992,0.000186408
2000-11-09,0.008061927,0.000184871
2000-11-10,-0.046427687,0.000182052
2000-11-13,0.026069692,0.000181539
2000-11-14,0.008119496,0.000181539
2000-11-15,-0.004376839,0.000182565
2000-11-16,-0.00681032,0.000183334
2000-11-17,-0.025142401,0.000183334
2000-11-20,-0.011071827,0.000184615
2000-11-21,-0.017160598,0.000186408
2000-11-22,-0.015354278,0.000186152
2000-11-23,0.032140149,0.000186919
2000-11-24,0.043704318,0.000186664
2000-11-27,-0.030864198,0.000186152
2000-11-28,-0.038179312,0.000185895
2000-11-29,-0.013960964,0.000185895
2000-11-30,0.010270408,0.000185895
2000-12-01,-0.024744392,0.000183334
2000-12-04,0.030354972,0.000178203
2000-12-05,0.001798979,0.000177176
2000-12-06,0.011373072,0.000176919
2000-12-07,0.02105846,0.000177176
2000-12-08,0.03737776,0.000176662
2000-12-11,-0.02112473,0.000176662
2000-12-12,0.027178316,0.000177176
2000-12-13,-0.018750896,0.000177176
2000-12-14,-0.024443714,0.000176405
2000-12-15,0.009868914,0.000176405
2000-12-18,-0.015706418,0.000176919
2000-12-19,-0.03125471,0.000177176
2000-12-20,-0.004492328,0.000177176
2000-12-21,-0.022074624,0.00017769
2000-12-22,0.008030364,0.00017769
2000-12-26,0.032360985,0.000178717
2001-01-02,0.000921394,0.00017846
2001-01-03,0.07017241,0.000176662
2001-01-04,0.040912512,0.000169974
2001-01-05,0.009985366,0.000164561
2001-01-08,0.005574022,0.000161979
2001-01-09,-0.049345674,0.000161979
2001-01-10,0.001747472,0.000161979
2001-01-11,0.046423041,0.000159395
2001-01-12,0.018932757,0.000158878
2001-01-15,0.007378965,0.000159395
2001-01-16,-0.012578304,0.000157843
2001-01-17,0.013795881,0.000158102
2001-01-18,0.026040891,0.000158102
2001-01-19,0.012375359,0.000157843
2001-01-22,-0.056928839,0.000157843
2001-01-26,0.008128707,0.000157843
2001-01-29,-0.008716934,0.000156291
2001-01-30,0.04493185,0.000154738
2001-01-31,-0.009078992,0.000152147
2001-02-01,-0.006238772,0.000151887
2001-02-02,-0.048185643,0.000149553
2001-02-05,0.012811658,0.000147996
2001-02-06,-0.017712844,0.000146958
2001-02-07,0.026692584,0.000145139
2001-02-08,0.006592626,0.000145399
2001-02-09,0.00626396,0.000144619
2001-02-12,-0.000700935,0.000139155
2001-02-13,0.008433815,0.000138113
2001-02-14,-0.000331219,0.000138895
2001-02-15,0.002137071,0.000139155
2001-02-16,-0.013638167,0.000141498
2001-02-19,0.020228937,0.000142799
2001-02-20,-0.023343299,0.000143579
2001-02-21,-0.01870385,0.000151369
2001-02-22,0.000188547,0.00015655
2001-02-23,0.003084727,0.000160687
2001-02-26,-0.013240621,0.000156032
2001-02-27,0.000917638,0.000153702
2001-02-28,-0.032278153,0.000150591
2001-03-02,0.010617761,0.000151628
2001-03-05,0.00489936,0.000152406
2001-03-06,0.000862448,0.000154997
2001-03-07,0.018711311,0.000158361
2001-03-08,-0.023339318,0.000159912
2001-03-09,-0.036605628,0.000156032
2001-03-12,-0.031336575,0.000156291
2001-03-13,0.02899786,0.000155255
2001-03-14,-0.002668974,0.000151628
2001-03-15,-0.005832088,0.000148775
2001-03-16,-0.008056881,0.000150332
2001-03-19,-0.005127917,0.000151887
2001-03-20,0.001881149,0.000152924
2001-03-21,-0.010401998,0.000154738
2001-03-22,0.020719097,0.000157326
2001-03-23,0.014889306,0.000155514
2001-03-26,-0.023956921,0.000153961
2001-03-27,-0.007712516,0.000153442
2001-03-28,-0.009436638,0.000156032
2001-03-29,-0.001107293,0.000159395
2001-03-30,-0.01532816,0.000162754
2001-04-02,-0.023175466,0.00016714
2001-04-03,-0.019016016,0.000164303
2001-04-04,0.025380299,0.000168171
2001-04-06,-0.017304729,0.000165593
2001-04-09,-0.012563824,0.000164303
2001-04-10,0.033224079,0.000162237
2001-04-11,0.013161784,0.000161721
2001-04-12,0.003675541,0.000162237
2001-04-13,-0.01501647,0.000162237
2001-04-16,0.011055375,0.000162237
2001-04-17,0.050644979,0.000162237
2001-04-18,0.043166667,0.000163012
2001-04-19,-0.012462055,0.000163012
2001-04-20,0.008358949,0.000164045
2001-04-23,-0.009448426,0.000166109
2001-04-24,0.019257073,0.000166109
2001-04-25,-0.008334216,0.000166882
2001-04-26,-0.008885011,0.000169974
2001-04-27,0.037241974,0.000169202
2001-04-30,0.010981017,0.000167656
2001-05-02,0.001199246,0.000164561
2001-05-03,0.002053388,0.000163787
2001-05-04,0.018613388,0.00016327
2001-05-07,-0.009371333,0.000163787
2001-05-08,-0.020426122,0.000163787
2001-05-09,0.004388087,0.00016327
2001-05-10,0.002889676,0.000163528
2001-05-11,0.001749391,0.000163787
2001-05-14,-0.004759622,0.000164561
2001-05-15,-0.015310511,0.000165593
2001-05-16,0.041911251,0.000165593
2001-05-17,0.006958534,0.000165077
2001-05-18,0.030672395,0.000163787
2001-05-21,-0.001567145,0.000162754
2001-05-22,0.007459668,0.000162237
2001-05-23,-0.000513974,0.000161721
2001-05-24,0.002940798,0.000160429
2001-05-25,-0.009036869,0.000159912
2001-05-28,0.021957411,0.000157326
2001-05-29,-0.005743217,0.000157067
2001-05-30,-0.025874415,0.000155514
2001-05-31,-0.00831482,0.000155773
2001-06-01,0.006325465,0.000155773
2001-06-04,-0.021688956,0.000155255
2001-06-05,0.005822709,0.000156809
2001-06-07,0.034334764,0.000156809
2001-06-08,-0.021792274,0.000154479
2001-06-11,-0.001775644,0.000154738
2001-06-12,0.011364572,0.000155773
2001-06-13,-0.00048856,0.000155514
2001-06-14,0.008488798,0.000155255
2001-06-15,-0.016446943,0.000154997
2001-06-18,0.000213542,0.000156032
2001-06-19,-0.021661658,0.000155773
2001-06-20,-0.000318942,0.000153961
2001-06-21,0.005961077,0.000153442
2001-06-22,-0.00176938,0.000153442
2001-06-25,-0.015568041,0.000152665
2001-06-26,-0.006709585,0.000153702
2001-06-27,-0.002548054,0.000153442
2001-06-28,0.020333636,0.000152406
2001-06-29,0.002705291,0.000152665
2001-07-02,-0.004072125,0.000152924
2001-07-03,0.004946913,0.000153702
2001-07-04,-0.0060946,0.000152924
2001-07-05,-0.025387039,0.00015085
2001-07-06,-0.032046185,0.000149294
2001-07-09,-0.0025,0.000149034
2001-07-10,-0.008861439,0.000149034
2001-07-11,0.01137903,0.000147477
2001-07-12,-0.020466113,0.000146698
2001-07-13,0.000802202,0.000146178
2001-07-16,-0.015302498,0.000144879
2001-07-18,0.009638688,0.000142279
2001-07-19,-0.014713966,0.000140457
2001-07-20,-0.02510647,0.000140978
2001-07-23,0.004597394,0.000141759
2001-07-24,-0.001025407,0.000142539
2001-07-25,0.005968674,0.000142539
2001-07-26,0.022504818,0.000142279
2001-07-27,-0.014044684,0.000142539
2001-07-30,0.015031957,0.000143059
2001-07-31,0.039220755,0.000142539
2001-08-01,0.008297944,0.000141238
2001-08-02,0.002167554,0.000140457
2001-08-03,0.001195731,0.000140197
2001-08-06,-0.003284332,0.000140197
2001-08-07,-0.002748899,0.000140197
2001-08-08,-0.028748631,0.000139676
2001-08-09,0.01031528,0.000135768
2001-08-10,0.011992653,0.000132114
2001-08-13,0.026957295,0.000130025
2001-08-14,0.006584077,0.000131592
2001-08-16,6.88527E-05,0.000132376
2001-08-17,-0.02392468,0.000131592
2001-08-20,0.002803788,0.000130809
2001-08-21,0.010884856,0.000131331
2001-08-22,-0.008349714,0.000130809
2001-08-23,-0.00133317,0.000132637
2001-08-24,0.016563911,0.000133159
2001-08-27,-0.003853198,0.000135246
2001-08-28,-0.018872179,0.000135246
2001-08-29,-0.002245284,0.000133942
2001-08-30,-0.034109434,0.000136289
2001-08-31,-0.006017134,0.000136289
2001-09-03,0.031301331,0.000133681
2001-09-04,-0.012312318,0.00013342
2001-09-05,0.001232085,0.000134202
2001-09-06,0.004506053,0.000133942
2001-09-07,-0.007836708,0.000134202
2001-09-10,-0.018448241,0.000133942
2001-09-11,-0.12018795,0.000134202
2001-09-12,0.049726661,0.000132898
2001-09-13,-0.033970956,0.000131592
2001-09-14,-0.028053661,0.000130809
2001-09-17,0.034495264,0.00013107
2001-09-18,0.003753119,0.000129763
2001-09-19,-0.013312789,0.000120864
2001-09-20,-0.01657401,0.000119815
2001-09-21,0.020918465,0.000119552
2001-09-24,-0.020863145,0.000118765
2001-09-25,0.001525004,0.000118503
2001-09-26,-0.000993973,0.000117716
2001-09-27,0.01545366,0.000116403
2001-09-28,0.043695797,0.000114564
2001-10-04,0.002556727,0.000111672
2001-10-05,-0.011535703,0.000112198
2001-10-08,0.023139097,0.000112461
2001-10-09,-0.008175568,0.000111409
2001-10-10,0.026993207,0.000113513
2001-10-11,-0.001257132,0.000121126
2001-10-12,-0.004666925,0.00012165
2001-10-15,0.01540886,0.00011929
2001-10-16,0.01222433,0.000119815
2001-10-17,-0.007723031,0.000120864
2001-10-18,0.007306232,0.000120864
2001-10-19,0.001249905,0.000119815
2001-10-22,0.003404577,0.000118765
2001-10-23,0.020716305,0.000119552
2001-10-24,0.001292729,0.000120864
2001-10-25,0.002250134,0.000120864
2001-10-26,0.008207431,0.000121388
2001-10-29,-0.025553507,0.000121388
2001-10-30,0.007380074,0.000121912
2001-10-31,0.011676986,0.00012165
2001-11-01,0.011909794,0.000120864
2001-11-02,0.020070109,0.000121388
2001-11-05,0.006855169,0.000121912
2001-11-06,-0.006083435,0.000120864
2001-11-07,0.019589702,0.000120864
2001-11-08,0.006474243,0.000121126
2001-11-09,0.013402687,0.00012165
2001-11-12,0.007442513,0.000121912
2001-11-13,0.030314352,0.000122174
2001-11-14,-0.000395596,0.000127149
2001-11-15,0.007321417,0.000132898
2001-11-16,0.025455081,0.000134202
2001-11-19,-0.01612311,0.000134985
2001-11-20,-0.001427807,0.000134985
2001-11-21,0.014802177,0.000135768
2001-11-22,0.033015243,0.000140457
2001-11-23,0.045537679,0.000140197
2001-11-26,-0.006611717,0.000142799
2001-11-27,-0.056827339,0.000144619
2001-11-28,-0.004999842,0.000138634
2001-11-29,0.023900391,0.000140978
2001-11-30,0.010514218,0.000138895
2001-12-03,-0.001168045,0.00013681
2001-12-04,0.0591014,0.000138374
2001-12-05,-0.002469817,0.000140978
2001-12-06,0.026055548,0.000146698
2001-12-07,-0.05071682,0.000147217
2001-12-10,0.00195882,0.000149034
2001-12-11,0.016938276,0.000147217
2001-12-12,-0.00710271,0.000145918
2001-12-13,-0.01683442,0.000144879
2001-12-14,-0.025435959,0.000142539
2001-12-17,-0.006972296,0.000141759
2001-12-18,0.0051106,0.000139676
2001-12-19,0.026984004,0.000140457
2001-12-20,-0.029796391,0.000141498
2001-12-21,0.002760931,0.000141759
2001-12-24,0.01141549,0.000141759
2001-12-26,0.022450946,0.000140718
2001-12-27,0.037618727,0.000141498
2001-12-28,0.045048292,0.000142539
2002-01-02,0.003738189,0.000146178
2002-01-03,0.02756782,0.000145399
2002-01-04,0.00502862,0.000143319
2002-01-07,-0.022249428,0.000142539
2002-01-08,0.022932658,0.000143319
2002-01-09,-0.031106558,0.000143579
2002-01-10,-0.001194678,0.000142799
2002-01-11,0.0229185,0.000139416
2002-01-14,-0.034124968,0.000140718
2002-01-15,-0.010700768,0.000138895
2002-01-16,0.00358675,0.000138374
2002-01-17,-0.007049755,0.000137592
2002-01-18,0.012534052,0.000137332
2002-01-21,0.009772078,0.00013681
2002-01-22,0.02520846,0.000138374
2002-01-23,0.020319948,0.000137853
2002-01-24,0.022396431,0.000138634
2002-01-25,0.007177157,0.00013655
2002-01-28,-0.00795909,0.000137332
2002-01-29,-0.031755875,0.00013655
2002-01-30,-0.00184135,0.000135246
2002-01-31,-0.007552769,0.000135246
2002-02-01,-0.016446216,0.00013342
2002-02-04,0.01328385,0.000133681
2002-02-05,0.002216486,0.00013342
2002-02-06,-0.01866361,0.00013342
2002-02-07,0.016421377,0.000132114
2002-02-08,0.076413487,0.000132898
2002-02-14,-0.015813007,0.000134463
2002-02-15,0.008652484,0.000133942
2002-02-18,-0.010248365,0.00013342
2002-02-19,-0.006877421,0.000132898
2002-02-20,0.013811479,0.000132898
2002-02-21,0.005561057,0.000132376
2002-02-22,-0.000656566,0.000132376
2002-02-25,0.012204983,0.000131592
2002-02-26,0.0261752,0.000131331
2002-02-27,-0.00257873,0.000131331
2002-02-28,0.017341675,0.000130025
2002-03-04,0.009278239,0.000132637
2002-03-05,0.001318368,0.000133159
2002-03-06,-0.016155434,0.000134985
2002-03-07,-0.005027488,0.000134724
2002-03-08,0.002120518,0.000136028
2002-03-11,0.022986143,0.000136289
2002-03-12,0.003664173,0.000137071
2002-03-13,0.009103435,0.000139155
2002-03-14,0.004084681,0.000139937
2002-03-15,0.010867544,0.000143059
2002-03-18,0.023306619,0.000142279
2002-03-19,-0.002809052,0.000146178
2002-03-20,-0.002073286,0.000145139
2002-03-21,0.011675173,0.000145399
2002-03-22,-0.018493716,0.000145139
2002-03-25,0.001842144,0.000144879
2002-03-26,0.024323803,0.000146178
2002-03-27,-0.010848126,0.000145399
2002-03-28,0.003259883,0.000144099
2002-03-29,-0.022052748,0.000143319
2002-04-01,0.033693753,0.000144619
2002-04-02,0.014635386,0.000145659
2002-04-03,-0.000631402,0.000145659
2002-04-04,-0.018866897,0.000145139
2002-04-08,-0.013345324,0.000144879
2002-04-09,-0.036729045,0.000146438
2002-04-10,0.007978692,0.000145659
2002-04-11,0.014869156,0.000145659
2002-04-12,0.021228974,0.000145139
2002-04-15,0.007838708,0.000145139
2002-04-16,0.032420198,0.000145399
2002-04-17,0.007630224,0.000145399
2002-04-18,-0.014579623,0.000144619
2002-04-19,-0.00330108,0.000144099
2002-04-22,0.005223208,0.000144359
2002-04-23,-0.010813438,0.000144619
2002-04-24,-0.047079252,0.000144099
2002-04-25,-0.003357858,0.000144099
2002-04-26,-0.035807509,0.000143319
2002-04-29,0.004567626,0.000142539
2002-04-30,0.020799202,0.000142539
2002-05-02,-0.003651757,0.000142019
2002-05-03,-0.034842189,0.000141498
2002-05-06,-0.000640971,0.000142019
2002-05-07,0.022182153,0.000145139
2002-05-08,-0.007103366,0.000145918
2002-05-09,-0.024729631,0.000146958
2002-05-10,0.00484149,0.000145139
2002-05-13,0.018834637,0.000144619
2002-05-14,0.030153934,0.000144099
2002-05-15,-0.005309406,0.000145399
